domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,plantstatus,stemdiameter,measurementheight,vdapexheight,vdbaseheight,vdapexbreakheight,vdbasebreakheight,basecrownheight,maxcrowndiameter,ninetycrowndiameter,breakdiameter,canopyposition,shape,basalstemdiameter,basalstemdiametermeasurementheight,maxbasecrowndiameter,ninetybasecrowndiameter,remarks,recordedby,measuredby
D07,ORNL,ORNL_052,39,3,5802,NEON.PLA.D07.ORNL.05802,1,1.5,130,2.3,0,,,,2.3,1.3,,,half-sphere,2.1,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5803,NEON.PLA.D07.ORNL.05803,1,,,1.5,0,,,,1.1,1.1,,,cylinder,1.9,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5804,NEON.PLA.D07.ORNL.05804,1,3.4,130,4.2,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5805,NEON.PLA.D07.ORNL.05805,1,2.5,130,2.3,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5806,NEON.PLA.D07.ORNL.05806,1,8.5,130,8.7,-1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5807,NEON.PLA.D07.ORNL.05807,1,5.2,130,3,-1.4,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5808,NEON.PLA.D07.ORNL.05808,1,3.9,130,4.8,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5813,NEON.PLA.D07.ORNL.05813,1,12,130,10.7,-0.9,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5814,NEON.PLA.D07.ORNL.05814,1,7.9,130,5.4,-1.9,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5815,NEON.PLA.D07.ORNL.05815,1,9.1,130,7.2,-1.7,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5816,NEON.PLA.D07.ORNL.05816,9,11.5,130,3.4,0,1.4,-1.2,,,,10,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5817,NEON.PLA.D07.ORNL.05817,1,8.8,130,6.8,-1.6,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5818,NEON.PLA.D07.ORNL.05818,1,3.1,130,3.2,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5501,NEON.PLA.D07.ORNL.05501,1,,,1.9,0,,,,,,,,,1.7,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5894,NEON.PLA.D07.ORNL.05894,1,1.3,130,3.2,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5640,NEON.PLA.D07.ORNL.05640,1,1.1,130,2.2,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,1,5819,NEON.PLA.D07.ORNL.05819,1,,,1.7,0,,,,,,,,,1.6,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5828,NEON.PLA.D07.ORNL.05828,1,1.9,130,1.8,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5829,NEON.PLA.D07.ORNL.05829,1,3.1,130,3.4,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5830,NEON.PLA.D07.ORNL.05830,1,3.3,130,3.8,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5831,NEON.PLA.D07.ORNL.05831,1,3.2,130,3.6,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5832,NEON.PLA.D07.ORNL.05832,1,2.2,130,1.9,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5846,NEON.PLA.D07.ORNL.05846,1,4,130,5.5,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5847,NEON.PLA.D07.ORNL.05847,1,2.2,130,2.7,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5848,NEON.PLA.D07.ORNL.05848,1,4.1,130,4.6,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5849,NEON.PLA.D07.ORNL.05849,1,2,130,1.9,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5856,NEON.PLA.D07.ORNL.05856,1,5.1,130,4.2,-1.6,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,1,5891,NEON.PLA.D07.ORNL.05891,1,,,1.6,0,,,,,,,,,2,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,2,5858,NEON.PLA.D07.ORNL.05858,1,12.8,130,12.7,-1.7,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,2,5510,NEON.PLA.D07.ORNL.05510,1,10,130,7.9,-2.9,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5511,NEON.PLA.D07.ORNL.05511,10,40.8,130,4.1,0,4.1,0,,,,25,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,4,5869,NEON.PLA.D07.ORNL.05869,1,11.8,130,9.1,-2.4,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,4,5870,NEON.PLA.D07.ORNL.05870,1,22.4,130,16,-1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,,05870A,NEON.PLA.D07.ORNL.05870A,1,19.8,130,16,-1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,21,1,5631,NEON.PLA.D07.ORNL.05631,8,,,,,,,,,,,,,,,,,Nested subplot was incorrect,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,1,5820,NEON.PLA.D07.ORNL.05820,8,,,,,,,,,,,,,,,,,Species was wrong,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,1,5836,NEON.PLA.D07.ORNL.05836,8,,,,,,,,,,,,,,,,,Now is sbt and mapped,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,1,5894,NEON.PLA.D07.ORNL.05894,8,,,,,,,,,,,,,,,,,Nested subplot was incorrect,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5819,NEON.PLA.D07.ORNL.05819,8,,,,,,,,,,,,,,,,,Nested subplot was incorrect,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_052,39,3,5891,NEON.PLA.D07.ORNL.05891,8,,,,,,,,,,,,,,,,,Nested subplot was incorrect,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D03,OSBS,OSBS_034,21,,2507,NEON.PLA.D03.OSBS.02507,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,8000,NEON.PLA.D03.OSBS.08000,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,TRUE,1,NEON.PLA.D03.OSBS.00001,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,TRUE,2,NEON.PLA.D03.OSBS.00002,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,TRUE,3,NEON.PLA.D03.OSBS.00003,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2373,NEON.PLA.D03.OSBS.02373,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,4,2383,NEON.PLA.D03.OSBS.02383,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,4,2384,NEON.PLA.D03.OSBS.02384,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,4,2385,NEON.PLA.D03.OSBS.02385,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,4,2386,NEON.PLA.D03.OSBS.02386,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,TRUE,2387,NEON.PLA.D03.OSBS.02387,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,TRUE,2388,NEON.PLA.D03.OSBS.02388,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2400,NEON.PLA.D03.OSBS.02400,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2508,NEON.PLA.D03.OSBS.02508,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2965,NEON.PLA.D03.OSBS.02965,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,2399,NEON.PLA.D03.OSBS.02399,2,8.2,130,7.2,-1.3,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2981,NEON.PLA.D03.OSBS.02981,5,23,130,16.7,-1.3,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,2394,NEON.PLA.D03.OSBS.02394,5,8.3,130,9,-1,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2995,NEON.PLA.D03.OSBS.02995,1,17.5,130,15.4,-1.1,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,7857,NEON.PLA.D03.OSBS.07857,10,,,,,,,,,,,,,,,,,Bole broken below 130cm no measurements taken.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,2506,NEON.PLA.D03.OSBS.02506,10,,,,,,,,,,,,,,,,,Bole broken below 130cm no measurements taken.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2982,NEON.PLA.D03.OSBS.02982,1,12.9,130,13,-1.2,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,8284,NEON.PLA.D03.OSBS.08284,1,9.8,130,9.8,-1,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2996,NEON.PLA.D03.OSBS.02996,5,22.5,130,14.6,-1.2,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2997,NEON.PLA.D03.OSBS.02997,5,11.7,130,14.3,-1.3,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2998,NEON.PLA.D03.OSBS.02998,1,13.1,130,14.2,-1,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2999,NEON.PLA.D03.OSBS.02999,1,16.9,130,13,-1,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,3000,NEON.PLA.D03.OSBS.03000,5,14.2,130,13.2,-1.4,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,7999,NEON.PLA.D03.OSBS.07999,10,11,130,7.3,-1.5,7.3,-1.5,,,,7.2,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2307,NEON.PLA.D03.OSBS.02307,5,13.2,130,14.8,-1,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2308,NEON.PLA.D03.OSBS.02308,5,11,130,14.2,-1.2,,,,,,,,,,,,,Fusiform ,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2306,NEON.PLA.D03.OSBS.02306,5,13.8,130,14,-1.2,,,,,,,,,,,,,Fusiform ,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2502,NEON.PLA.D03.OSBS.02502,10,4.6,130,0.1,-1.3,0.1,-1.3,,,,4.6,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2392,NEON.PLA.D03.OSBS.02392,2,9.7,130,8.9,-1.6,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2310,NEON.PLA.D03.OSBS.02310,5,10.3,130,11.2,-0.6,,,,,,,,,,,,,Fusiform ,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2309,NEON.PLA.D03.OSBS.02309,1,22.4,130,16,-1,,,,,,,,,,,,,Same coordinates as 02390 but could not find 02390 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2311,NEON.PLA.D03.OSBS.02311,1,12.2,130,11,-1.2,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2312,NEON.PLA.D03.OSBS.02312,2,17.4,130,10.8,-1,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2983,NEON.PLA.D03.OSBS.02983,9,,,,,,,,,,,,,,,,,Bole broken below 130cm no measurements taken.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2994,NEON.PLA.D03.OSBS.02994,5,9.7,130,7.9,-1.2,,,,,,,,,,,,,Fusiform ,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2984,NEON.PLA.D03.OSBS.02984,2,17.5,130,11,-1,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2980,NEON.PLA.D03.OSBS.02980,2,19,130,6,-1,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2314,NEON.PLA.D03.OSBS.02314,2,11.9,130,5.3,-1.2,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2381,NEON.PLA.D03.OSBS.02381,16,,,,,,,,,,,,,,,,,Found on ground 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2993,NEON.PLA.D03.OSBS.02993,8,,,,,,,,,,,,,,,,,Outside of subplot 21 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,,2989,NEON.PLA.D03.OSBS.02989,8,,,,,,,,,,,,,,,,,Outside of subplot 21 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2501,NEON.PLA.D03.OSBS.02501,8,,,,,,,,,,,,,,,,,Found on ground 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,2397,NEON.PLA.D03.OSBS.02397,16,,,,,,,,,,,,,,,,,Found on ground 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,2396,NEON.PLA.D03.OSBS.02396,8,,,,,,,,,,,,,,,,,Diameter less than 1.0 cm,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,2395,NEON.PLA.D03.OSBS.02395,8,,,,,,,,,,,,,,,,,Diameter less than 1.0 cm,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2503,NEON.PLA.D03.OSBS.02503,2,,,1,0,,,,,,,,,1.8,10,,,Tag moved to non qualifying stem 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2503,NEON.PLA.D03.OSBS.02503,8,,,,,,,,,,,,,,,,,Tag moved to non qualifying stem 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2377,NEON.PLA.D03.OSBS.02377,8,,,,,,,,,,,,,,,,,Tag moved to non qualifying stem 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2379,NEON.PLA.D03.OSBS.02379,2,2.2,130,2,0,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2378,NEON.PLA.D03.OSBS.02378,2,,,0.6,0,,,,,,,,,2.5,20,,,Tag moved to non qualifying stem 20171221. Measured at 20 cm due to abnormality ,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2378,NEON.PLA.D03.OSBS.02378,8,,,,,,,,,,,,,,,,,Tag moved to non qualifying stem 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2377,NEON.PLA.D03.OSBS.02377,2,,,0.7,0,,,,,,,,,1.1,10,,,Tag moved to non qualifying stem 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2500,NEON.PLA.D03.OSBS.02500,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,2380,NEON.PLA.D03.OSBS.02380,8,,,,,,,,,,,,,,,,,DDH less than 1.0 cm 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,4,8285,NEON.PLA.D03.OSBS.08285,1,,,0.8,0,,,,,,,,,1,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,8286,NEON.PLA.D03.OSBS.08286,1,,,0.6,0,,,,,,,,,1.6,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,8287,NEON.PLA.D03.OSBS.08287,2,,,0.2,0,,,,,,,,,3.3,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,8288,NEON.PLA.D03.OSBS.08288,2,,,0.7,0,,,,,,,,,3.8,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,8289,NEON.PLA.D03.OSBS.08289,2,,,0.2,0,,,,,,,,,3.4,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,8289,NEON.PLA.D03.OSBS.08289,2,,,0.2,0,,,,,,,,,2.9,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2959,NEON.PLA.D03.OSBS.02959,5,44.1,130,20.4,-1,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2961,NEON.PLA.D03.OSBS.02961,5,39.8,130,19.1,-1.5,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2960,NEON.PLA.D03.OSBS.02960,5,39.4,130,20.5,-1,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2958,NEON.PLA.D03.OSBS.02958,5,33.3,130,18.5,-1,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2342,NEON.PLA.D03.OSBS.02342,2,4.8,130,4.9,-1.5,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2969,NEON.PLA.D03.OSBS.02969,2,21.7,138,8.9,-1,,,,,,,,,,,,,Abnormality at 130cm,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2968,NEON.PLA.D03.OSBS.02968,5,13.7,130,12.5,-1.2,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2970,NEON.PLA.D03.OSBS.02970,5,11.7,130,10.8,-1,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2372,NEON.PLA.D03.OSBS.02372,2,1.9,130,1,-1.4,,,,,,,,,,,,,Tag moved to non-qualifying live stem,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2372,NEON.PLA.D03.OSBS.02372,8,,130,,,,,,,,,,,,,,,Tag moved to non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2964,NEON.PLA.D03.OSBS.02964,5,46.5,130,17,-1.2,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2963,NEON.PLA.D03.OSBS.02963,5,19.1,130,10.6,-1.4,,,,,,,,,,,,,Fusiform,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2962,NEON.PLA.D03.OSBS.02962,5,23,130,15,-2,,,,,,,,,,,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,,2966,NEON.PLA.D03.OSBS.02966,10,21.3,120,0.5,-1.4,1.4,0,,,,17.1,,,,,,,Branching at 130cm,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2371,NEON.PLA.D03.OSBS.02371,2,,,1.2,0,,,,,,,,,2.8,10,,,Tag on non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2371,NEON.PLA.D03.OSBS.02371,8,,,,,,,,,,,,,,,,,Tag on non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2391,NEON.PLA.D03.OSBS.02391,2,,,0.9,0,,,,,,,,,1.9,10,,,Tag moved to qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2391,NEON.PLA.D03.OSBS.02391,1,,,0.9,0,,,,,,,,,1,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2389,NEON.PLA.D03.OSBS.02389,2,,,1.1,0,,,,,,,,,1.7,10,,,Tag on qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2389,NEON.PLA.D03.OSBS.02389,1,,,1.1,0,,,,,,,,,1.1,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2374,NEON.PLA.D03.OSBS.02374,10,,,,,,,,,,,,,,,,,Bole broken below 130cm no measurements taken and tag moved to non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2374,NEON.PLA.D03.OSBS.02374,8,,,,,,,,,,,,,,,,,Tag moved to non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2375,NEON.PLA.D03.OSBS.02375,10,,,,,,,,,,,,,,,,,Bole broken below 130cm no measurements taken and Tag moved to non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2375,NEON.PLA.D03.OSBS.02375,8,,,,,,,,,,,,,,,,,Tag moved to non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2376,NEON.PLA.D03.OSBS.02376,10,,,,,,,,,,,,,,,,,Bole broken below 130cm no measurements taken and Tag moved to non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,2376,NEON.PLA.D03.OSBS.02376,8,,,,,,,,,,,,,,,,,Tag moved to non-qualifying live stem.,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,4,8290,NEON.PLA.D03.OSBS.08290,2,,,0.3,0,,,,,,,,,3.1,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,8294,NEON.PLA.D03.OSBS.08294,1,,,0.7,0,,,,,,,,,1.4,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,8294,NEON.PLA.D03.OSBS.08294,2,,,0.7,0,,,,,,,,,1.1,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,8295,NEON.PLA.D03.OSBS.08295,1,,,0.7,0,,,,,,,,,1.4,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,21,1,2504,NEON.PLA.D03.OSBS.02504,15,,,,,,,,,,,,,,,,,Tag not found 20171221,jmiller@battelleecology.org,ebaldwin@battelleecology.org
D03,OSBS,OSBS_034,41,1,8296,NEON.PLA.D03.OSBS.08296,2,,,0.7,0,,,,,,,,,1.2,10,,,,jmiller@battelleecology.org,ebaldwin@battelleecology.org
